ID	ID_Consutoriamigo	APERTURA_DT	EDAD	GENERO	ESTRATO	ACTIVIDAD_ECONOMICA	ESTADO_CIVIL	RANGO EDAD	BASE	FECHA_ENCUESTA	Probabilidad_Recomendacion	Productos_Tibamoa	Frecuencia_uso_CA	Uso_ppal_CA	Principal_uso_Cred Consum	Principal_uso_TC_Tibapuntos	Identificacion_afirm_comunicacion	Identificacion_afirm_conocimiento	Identificacion_afirm_disp_compra	2_aspectos_mas_importantes_escoger_ entidad_financiera	Que_impotante_Satisfaccion_EF	Busqueda_info_producto	Solicitud_productos	Consulta_info_y_caracteristicas_prod	Transacciones (compras, pagos, abonos, etc.)	modo_Realizar_consulta_o_requerimiento	Radicar_queja_reclamo	Primer_canal_alternativo	Web B Tibamoa	App B Tibamoa	Banca en linea B Tibamoa	Chat WhatsApp B Tibamoa	Telefono B Tibamoa	Cajeros electronicos	Oficinas B Tibamoa	Correo electronico B Tibamoa	Disposicion_recibir_comunic_Tibamoa	Informacion de beneficios	Informacion de ofertas comerciales	Notificaciones de estados de tramites	Si Tibamoa excelente, estaria dispuesto a:	Si igual tiempo seguiria cliente	Otras entidades que lo atienden	Banco Principal	Billetera digital preferida	Que_valora de bco ppal	dummie prod Cuenta de Ahorros/MCAmiga 	dummie prd Credito de consumo 	dummie prod Tarjeta de credito Tibapuntos 	dummie prod CDT	dummie prod Otro	dummie 2 asp Que sea rapida en la atencion y en los tramites	dummie 2 asp Que tenga una amplia red de agencias, agentes y cajeros.	dummie 2 Otro	dummie 2 asp Que ofrezca productos adaptados a sus necesidades	dummie 2 asp Que ofrezca tasas y comisiones competitivas.	dummie 2 asp Que tenga buena reputacion en el mercado.	dummie 2 asp Que cuente con programas de puntos y beneficios.	dummie 2 asp Que brinde informacion amigable.	dummie_otras_entidades_atienden_Bancolombia	dummie_otras_entidades_atienden_Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)	dummie_otras_entidades_atienden_Otro	dummie_otras_entidades_atienden_Davivienda	dummie_otras_entidades_atienden_Banco Caja Social	dummie_otras_entidades_atienden_Banco Popular	dummie_otras_entidades_atienden_Banco de Bogota	dummie_otras_entidades_atienden_Banco de Occidente	dummie_otras_entidades_atienden_Scotiabank Colpatria	dummie_otras_entidades_atienden_Banco Agrario de Colombia
8988	base_Tibamoa_42482022081213_18_47_8974	44093	44	MASCULINO	3	PRESTADOR_DE_SERVICIOS	SOLTERO/A	41 - 50	Arquetipos	44785,78425	8	Cuenta de Ahorros/MCAmiga |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Otro	La agilidad en tramites y atencion (Agilidad)	App	Oficinas	App	App	App	App	Chat Whatsapp	No uso este canal	8	No uso este canal	8	No uso este canal	5	No uso este canal	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 5 a 6 annos	Bancolombia|	Banco Tibamoa		Otro	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9724	base_Tibamoa_42482022081213_18_47_9710	43426	59	FEMENINO	3	EMPLEADO_PRIVADO	DIVORCIADO/SEPARADO	51 - 60	Arquetipos	44785,69566	8	Cuenta de Ahorros/MCAmiga |CDT|Tarjeta de credito Tibapuntos |Otro	1 vez al mes	Ahorrar con una meta especifica	No tengo creditos de consumo	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|Que cuente con programas de puntos y beneficios.|	La agilidad en tramites y atencion (Agilidad)	Web	Oficinas	Web	Web	Oficinas	Oficinas	Chat Whatsapp	8	9	1	7	1	9	7	2	No deseo recibir ningun tipo de comunicacion				Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Banco de Bogota|Bancolombia|	Banco Tibamoa		Programa de puntos y alianzas	1	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
9777	base_Tibamoa_42482022081213_18_47_9763	44477	59	MASCULINO	3	INDEPENDIENTE	DIVORCIADO/SEPARADO	51 - 60	Arquetipos	44785,74553	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Nunca	Otro	Realizar una compra puntual	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|	Que le brinden orientacion y asesoramiento (Acompannamiento)	Correo electronico	Chat Whatsapp	App	Oficinas	Chat Whatsapp	Chat Whatsapp	Oficinas	8	9	8	8	No uso este canal	9	9	9	1 comunicado al mes	Chat Whatsapp	App	App	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Respuesta oportuna ante requerimientos	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
10055	base_Tibamoa_42482022081213_18_47_10041	44375	52	FEMENINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44785,9385	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |Otro	Dos veces por semana	Realizar pagos y transacciones	Realizar una compra puntual	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que ofrezca tasas y comisiones competitivas.|	Buena cobertura de agencias, agentes y cajeros. (Cobertura)	App	Oficinas	Oficinas	App	Oficinas	Oficinas	Oficinas	No uso este canal	8	8	No uso este canal	No uso este canal	10	10	No uso este canal	Mas de 4 comunicados al mes	App	App	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 5 a 6 annos	Banco de Occidente|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Facilidad para interactuar con los canales de atencion	1	1	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0
10251	base_Tibamoa_42482022081213_18_47_10237	42593	54	FEMENINO	3	INDEPENDIENTE	SOLTERO/A	51 - 60	Arquetipos	44785,71936	10	Cuenta de Ahorros/MCAmiga |	Dos veces por semana	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Que sea rapida en la atencion y en los tramites|	Estabilidad en las plataformas digitales (Estabilidad)	App	App	App	App	Chat Whatsapp	No he vivido este momento	Chat Whatsapp	No uso este canal	10	No conozco este canal	10	No uso este canal	10	10	No uso este canal	Entre 2 y 4 comunicados al mes	Correo electronico	Chat Whatsapp	Correo electronico	Estar dispuesto a pagar mas por un servicio preferencial	Mas de 7 annos	Otro	Banco Tibamoa		Los canales digitales	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
11773	base_Tibamoa_42482022081213_18_47_11759	42463	54	FEMENINO	4	EMPLEADO_PRIVADO	SOLTERO/A	51 - 60	Arquetipos	44785,73432	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Recibir la nomina	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca tasas y comisiones competitivas.|	Estabilidad en las plataformas digitales (Estabilidad)	Banca en linea	Banca en linea	Banca en linea	Banca en linea	Oficinas	Oficinas	Oficinas	10	10	10	10	10	10	10	10	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Otro	Banco Tibamoa		Programa de puntos y alianzas	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
12551	base_Tibamoa_42482022081213_18_47_12537	44706	68	MASCULINO	3	PENSIONADO	CASADO/A	MAYOR 60	Arquetipos	44785,7322	8	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Ahorrar con una meta especifica	Realizar una compra puntual	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|	La informacion oportuna sobre productos y beneficios (Informacion clara)	Oficinas	Oficinas	Oficinas	Oficinas	Oficinas	No he vivido este momento	Oficinas	8	No uso este canal	No uso este canal	No uso este canal	No uso este canal	No uso este canal	10	No uso este canal	1 comunicado al mes	Correo electronico	Correo electronico	Oficinas	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Banco de Bogota|Bancolombia|Banco de Occidente|	Banco Tibamoa		Otro	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0
12741	base_Tibamoa_42482022081213_18_47_12727	44659	64	MASCULINO	3	PENSIONADO	CASADO/A	MAYOR 60	Arquetipos	44785,69778	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Realizar un viaje	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que sea rapida en la atencion y en los tramites|	La agilidad en tramites y atencion (Agilidad)	App	App	App	App	App	App	Chat Whatsapp	10	10	No uso este canal	10	No uso este canal	10	4	No uso este canal	Entre 2 y 4 comunicados al mes	Chat Whatsapp	App	Web	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Davivienda|Otro	Banco Tibamoa		Facilidad para interactuar con los canales de atencion	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
13060	base_Tibamoa_42482022081213_18_47_13046	44681	75	MASCULINO	3	INDEPENDIENTE	CASADO/A	MAYOR 60	Arquetipos	44785,70398	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Diario	Ahorrar con una meta especifica	Realizar un viaje	Realizar compras cotidianas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|	La agilidad en tramites y atencion (Agilidad)	App	App	App	App	App	App	App	10	10	10	10	10	10	10	10	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	Mas de 7 annos	Bancolombia|Davivienda|Banco Caja Social|	Banco Tibamoa		Los canales digitales	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0
13951	base_Tibamoa_42482022081213_22_41_375	44691	28	MASCULINO	3	PRESTADOR_DE_SERVICIOS	SOLTERO/A	21 - 30	Arquetipos	44785,69406	8	Cuenta de Ahorros/MCAmiga |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Fortalecer mi negocio	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca tasas y comisiones competitivas.|Que cuente con programas de puntos y beneficios.|	Estabilidad en las plataformas digitales (Estabilidad)	App	App	App	App	App	Chat Whatsapp	Chat Whatsapp	No uso este canal	10	No uso este canal	10	No uso este canal	No uso este canal	No uso este canal	No uso este canal	Mas de 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	De 1 a 2 annos	Bancolombia|	Bancolombia		Las tasas y comisiones de los productos	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
15113	base_Tibamoa_42482022081213_22_41_1537	43074	28	MASCULINO	3	EMPLEADO_PRIVADO	SOLTERO/A	21 - 30	Arquetipos	44785,80696	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Realizar una compra puntual	Realizar compras cotidianas	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Variedad de productos financieros (Portafolio)	App	App	App	App	App	App	Chat Whatsapp	10	10	10	10	10	10	10	10	1 comunicado al mes	App	App	App	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Variedad de productos financieros	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
15246	base_Tibamoa_42482022081213_22_41_1670	44510	29	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	21 - 30	Arquetipos	44785,85843	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Proyecto inmobiliario	Aprovechar promociones y descuentos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que sea rapida en la atencion y en los tramites|Que ofrezca tasas y comisiones competitivas.|	Estabilidad en las plataformas digitales (Estabilidad)	App	Oficinas	App	App	App	App	Oficinas	10	10	10	10	10	10	10	10	1 comunicado al mes	Chat Whatsapp	Chat Whatsapp	Chat Whatsapp	Adquirir otros productos con el Banco Tibamoa.	De 5 a 6 annos	Banco de Bogota|Bancolombia|	Banco Tibamoa		Los canales digitales	1	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
15356	base_Tibamoa_42482022081213_22_41_1780	44419	29	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	21 - 30	Arquetipos	44786,33963	10	Cuenta de Ahorros/MCAmiga |CDT|Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	No tengo creditos de consumo	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que tenga buena reputacion en el mercado.|Que cuente con programas de puntos y beneficios.|	La agilidad en tramites y atencion (Agilidad)	Banca en linea	Banca en linea	App	Corresponsales bancarios	Chat Whatsapp	No he vivido este momento	Chat Whatsapp	No uso este canal	8	9	9	No uso este canal	7	8	6	No deseo recibir ningun tipo de comunicacion				Adquirir otros productos con el Banco Tibamoa.	De 5 a 6 annos	Banco de Bogota|Bancolombia|Banco Caja Social|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Las tasas y comisiones de los productos	1	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0
16018	base_Tibamoa_42482022081213_22_41_2442	43335	24	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	21 - 30	Arquetipos	44785,84789	9	Cuenta de Ahorros/MCAmiga |	Dos veces por semana	Realizar pagos y transacciones	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Programas de puntos y beneficios. (Programas de fidelizacion)	Banca en linea	Web	App	Web	Chat Whatsapp	Correo electronico	Telefono (Call Center)	10	7	9	8	8	7	No uso este canal	9	1 comunicado al mes	App	Correo electronico	Telefono	Recomendar a otras personas a adquirir la cuenta de ahorros del Banco Tibamoa.	De 3 a 4 annos	Davivienda|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|Otro	Banco Tibamoa		Programa de puntos y alianzas	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0
16187	base_Tibamoa_42482022081213_22_41_2611	44331	32	MASCULINO	3	EMPLEADO_PUBLICO	SOLTERO/A	31 - 40	Arquetipos	44785,68041	0	Cuenta de Ahorros/MCAmiga |	Dos veces por semana	Recibir la nomina	No tengo creditos de consumo	No tengo tarjeta de credito Tibapuntos	Prefiero ser yo quien busque la informacion en el momento que la necesito	Conozco al detalle del funcionamiento de los productos financieros	Me encuentro satisfecho con los productos financieros que tengo actualmente y no tengo planeado obtener adicionales.	Que tenga una amplia red de agencias, agentes y cajeros.|Otro	Estabilidad en las plataformas digitales (Estabilidad)	App	App	App	Web	App	Web	App	1	1	1	1	1	7	1	1	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Menos de 1 anno	Bancolombia|Davivienda|Scotiabank Colpatria|Billeteras digitales (Nequi, Daviplata, Rappipay, etc.)|	Banco Tibamoa		Los canales digitales	1	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0
16332	base_Tibamoa_42482022081213_22_41_2756	44729	40	FEMENINO	3	EMPLEADO_PRIVADO	SOLTERO/A	31 - 40	Arquetipos	44785,79384	10	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	1 vez al mes	Realizar pagos y transacciones	Fortalecer mi negocio	Realizar pagos o compras inesperadas	Prefiero que me envien informacion constante relacionado a mis productos financieros	Me gustaria entender en mas detalle como funciona los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca tasas y comisiones competitivas.|	Variedad de productos financieros (Portafolio)	Telefono	Oficinas	Telefono	App	Telefono	Telefono	Oficinas	No uso este canal	9	No uso este canal	No uso este canal	10	9	10	No uso este canal	Mas de 4 comunicados al mes	Telefono	Telefono	Telefono	Adquirir otros productos con el Banco Tibamoa.	De 3 a 4 annos	Banco de Bogota|Bancolombia|	Banco de Bogota		Otro	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0
16473	base_Tibamoa_42482022081213_22_41_2897	44335	36	MASCULINO	3	INDEPENDIENTE	SOLTERO/A	31 - 40	Arquetipos	44785,7253	8	Cuenta de Ahorros/MCAmiga |Credito de consumo |Tarjeta de credito Tibapuntos |	Dos veces por semana	Realizar pagos y transacciones	Realizar una compra puntual	Aprovechar promociones y descuentos	Prefiero que me envien informacion constante relacionado a mis productos financieros	Conozco al detalle del funcionamiento de los productos financieros	Para desarrollar los proyectos que tengo planeados en los proximos dos annos, necesito adquirir productos financieros adicionales.	Que ofrezca productos adaptados a sus necesidades|Que ofrezca tasas y comisiones competitivas.|	Estabilidad en las plataformas digitales (Estabilidad)	Banca en linea	Banca en linea	App	App	Telefono	App	Telefono (Call Center)	8	8	8	8	8	7	7	7	Entre 2 y 4 comunicados al mes	Correo electronico	Correo electronico	Correo electronico	Adquirir otros productos con el Banco Tibamoa.	Mas de 7 annos	Scotiabank Colpatria|	Scotiabank Colpatria		Variedad de productos financieros	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0
